energy,7bcea01794773fc317d8fb5a8ea7c275,4c32a0a4f1938ddc47bf6ad0b748658e
-8.676129013198365,1.932834975433206e-292,0.0
-8.665258988901234,4.8312632094272987e-290,0.0
-8.654388964604104,1.1803256214069763e-287,0.0
-8.643518940306974,2.818500934338525e-285,0.0
-8.632648916009844,6.578240460627711e-283,0.0
-8.621778891712713,1.5006400014897365e-280,0.0
-8.610908867415583,3.345942752584399e-278,0.0
-8.600038843118453,7.291816082620843e-276,0.0
-8.589168818821324,1.5532026363485632e-273,0.0
-8.578298794524194,3.2336703514879845e-271,0.0
-8.567428770227064,6.580192264684884e-269,0.0
-8.556558745929934,1.3087498193402036e-266,0.0
-8.545688721632803,2.544192095595928e-264,0.0
-8.534818697335673,4.8341305652566797e-262,0.0
-8.523948673038543,8.977637513145081e-260,0.0
-8.513078648741413,1.629599823187454e-257,0.0
-8.502208624444282,2.891179690881206e-255,0.0
-8.491338600147152,5.013539177551602e-253,0.0
-8.480468575850022,8.497456584824887e-251,0.0
-8.469598551552892,1.407695455460907e-248,0.0
-8.458728527255762,2.279311468014554e-246,0.0
-8.447858502958631,3.6072301769311784e-244,0.0
-8.436988478661503,5.5798079100680975e-242,0.0
-8.426118454364373,8.436063765933471e-240,0.0
-8.415248430067242,1.2466245412247548e-237,0.0
-8.404378405770112,1.8005562917370704e-235,0.0
-8.393508381472982,2.541867729959285e-233,0.0
-8.382638357175852,3.5073120278235026e-231,0.0
-8.371768332878721,4.7301081910157274e-229,0.0
-8.360898308581591,6.235093307917874e-227,0.0
-8.350028284284463,8.03322724599993e-225,0.0
-8.339158259987332,1.0116082463321376e-222,0.0
-8.328288235690202,1.2451161955234353e-220,0.0
-8.317418211393072,1.4978992943465098e-218,0.0
-8.306548187095942,1.761288757991289e-216,0.0
-8.295678162798811,2.0242014089877754e-214,0.0
-8.284808138501681,2.2737991270424954e-212,0.0
-8.273938114204551,2.496466144777293e-210,0.0
-8.26306808990742,2.6790108909051796e-208,0.0
-8.25219806561029,2.8099493406415887e-206,0.0
-8.24132804131316,2.880697888222722e-204,0.0
-8.23045801701603,2.8865039163309996e-202,0.0
-8.2195879927189,2.826973912091423e-200,0.0
-8.20871796842177,2.7061175839293933e-198,0.0
-8.197847944124641,2.5319011068599656e-196,0.0
-8.18697791982751,2.3153786632467742e-194,0.0
-8.17610789553038,2.069533819725279e-192,0.0
-8.16523787123325,1.8079992326580038e-190,0.0
-8.15436784693612,1.543828907269375e-188,0.0
-8.14349782263899,1.2884729580215906e-186,0.0
-8.13262779834186,1.0510579479273317e-184,0.0
-8.12175777404473,8.380177662671206e-183,0.0
-8.1108877497476,6.530628872748548e-181,0.0
-8.10001772545047,4.9743002409137346e-179,0.0
-8.08914770115334,3.7032599543518695e-177,0.0
-8.07827767685621,2.6947074036346405e-175,0.0
-8.06740765255908,1.9165239247866305e-173,0.0
-8.05653762826195,1.332269505822308e-171,0.0
-8.04566760396482,9.05201245221531e-170,0.0
-8.03479757966769,6.011369323893631e-168,0.0
-8.023927555370559,3.9019067997614144e-166,0.0
-8.013057531073429,2.4754581323624128e-164,0.0
-8.002187506776298,1.5350039312866369e-162,0.0
-7.991317482479169,9.303333971146142e-161,0.0
-7.980447458182039,5.511159038160107e-159,0.0
-7.969577433884909,3.190968294097755e-157,0.0
-7.958707409587779,1.8058315941486033e-155,0.0
-7.947837385290649,9.988659706757218e-154,0.0
-7.936967360993519,5.400231795454093e-152,0.0
-7.926097336696388,2.8535980403831125e-150,0.0
-7.915227312399258,1.4738334448154606e-148,0.0
-7.904357288102128,7.4401078277176e-147,0.0
-7.893487263804998,3.671007440980275e-145,0.0
-7.8826172395078675,1.7703800734346825e-143,0.0
-7.871747215210738,8.344935293385993e-142,0.0
-7.860877190913608,3.8446308558174346e-140,0.0
-7.850007166616478,1.731256964953942e-138,0.0
-7.839137142319348,7.619801062176175e-137,0.0
-7.828267118022218,3.2779395862795e-135,0.0
-7.817397093725088,1.3782673560316803e-133,0.0
-7.806527069427958,5.664234279101868e-132,0.0
-7.795657045130827,2.2752239920220046e-130,0.0
-7.784787020833697,8.932691228407769e-129,0.0
-7.773916996536567,3.4278017693926476e-127,0.0
-7.763046972239437,1.285654540282982e-125,0.0
-7.752176947942307,4.713115578326609e-124,0.0
-7.741306923645177,1.6887567771691353e-122,0.0
-7.730436899348047,5.914272526319917e-121,0.0
-7.719566875050917,2.0244673329368542e-119,0.0
-7.708696850753787,6.773223816622989e-118,0.0
-7.697826826456657,2.2149059670023187e-116,0.0
-7.686956802159527,7.079300904225688e-115,0.0
-7.6760867778623965,2.21156986887568e-113,0.0
-7.665216753565266,6.752835481917011e-112,0.0
-7.654346729268136,2.0153333278035473e-110,0.0
-7.643476704971006,5.878720568603602e-109,0.0
-7.632606680673876,1.6760769783902977e-107,0.0
-7.621736656376746,4.670682188165088e-106,0.0
-7.610866632079616,1.2721604398494834e-104,0.0
-7.5999966077824865,3.386715132095091e-103,0.0
-7.589126583485356,8.812328193763855e-102,0.0
-7.578256559188226,2.2411858439978377e-100,0.0
-7.567386534891096,5.57109149695228e-99,0.0
-7.556516510593966,1.353561286445425e-97,0.0
-7.545646486296835,3.214332287165421e-96,0.0
-7.534776461999705,7.46068716175788e-95,0.0
-7.523906437702575,1.6925523167977943e-93,0.0
-7.513036413405445,3.753017472704619e-92,0.0
-7.502166389108315,8.133814879510202e-91,0.0
-7.491296364811185,1.7229917355754778e-89,0.0
-7.480426340514056,3.567363115169919e-88,0.0
-7.469556316216925,7.219159774393116e-87,0.0
-7.458686291919795,1.4279112086573433e-85,0.0
-7.447816267622665,2.7605204229534335e-84,0.0
-7.436946243325535,5.2162204706015165e-83,0.0
-7.426076219028404,9.633766740398323e-82,0.0
-7.415206194731274,1.7390478308064587e-80,0.0
-7.404336170434144,3.068330522058233e-79,0.0
-7.393466146137015,5.291367996271985e-78,0.0
-7.382596121839884,8.918852983171196e-77,0.0
-7.371726097542754,1.4693499985940515e-75,0.0
-7.360856073245625,2.366010793345234e-74,0.0
-7.3499860489484945,3.723774716955552e-73,0.0
-7.339116024651364,5.728293861629855e-72,0.0
-7.328246000354234,8.612760928580698e-71,0.0
-7.317375976057104,1.2657114483014224e-69,0.0
-7.306505951759973,1.8180349887160488e-68,0.0
-7.295635927462843,2.552377918782961e-67,0.0
-7.284765903165713,3.5023773311673185e-66,0.0
-7.273895878868584,4.6973843946198395e-65,0.0
-7.263025854571453,6.157784425739091e-64,0.0
-7.252155830274323,7.889837779904858e-63,0.0
-7.241285805977194,9.880681036573911e-62,0.0
-7.230415781680064,1.2094304496781422e-60,0.0
-7.219545757382933,1.4469386923136921e-59,0.0
-7.208675733085803,1.691977465547308e-58,0.0
-7.197805708788673,1.933811915679028e-57,0.0
-7.186935684491543,2.1602753099331497e-56,0.0
-7.176065660194412,2.3587351829913e-55,0.0
-7.165195635897282,2.5172391690048964e-54,0.0
-7.154325611600153,2.6256993071293305e-53,0.0
-7.143455587303023,2.6769527834348466e-52,0.0
-7.132585563005892,2.6675443305168904e-51,0.0
-7.121715538708763,2.5981115446608607e-50,0.0
-7.110845514411633,2.473313413254355e-49,0.0
-7.099975490114503,2.3013131849491036e-48,0.0
-7.089105465817372,2.092895342187849e-47,0.0
-7.078235441520242,1.860349363698652e-46,0.0
-7.067365417223112,1.616280456150741e-45,0.0
-7.0564953929259815,1.3725056655541318e-44,0.0
-7.045625368628851,1.1391653931621361e-43,0.0
-7.034755344331722,9.24133328163359e-43,0.0
-7.023885320034592,7.327531530522058e-42,0.0
-7.013015295737461,5.678792127656122e-41,0.0
-7.002145271440332,4.301594420811781e-40,0.0
-6.991275247143202,3.184770645357016e-39,0.0
-6.980405222846072,2.3046345901850944e-38,0.0
-6.969535198548941,1.6300510394704225e-37,0.0
-6.958665174251811,1.126874478500652e-36,0.0
-6.947795149954681,7.614214303898602e-36,0.0
-6.936925125657551,5.028632081469849e-35,0.0
-6.92605510136042,3.2460099026365747e-34,0.0
-6.915185077063291,2.0479767972566612e-33,0.0
-6.904315052766161,1.2629188236845806e-32,0.0
-6.893445028469031,7.612039860474371e-32,0.0
-6.882575004171901,4.484374601367557e-31,0.0
-6.871704979874771,2.5821289534178504e-30,0.0
-6.860834955577641,1.453212697194678e-29,0.0
-6.84996493128051,7.993843713080893e-29,0.0
-6.83909490698338,4.297910184960164e-28,0.0
-6.82822488268625,2.2585735159391373e-27,0.0
-6.81735485838912,1.160075727912852e-26,0.0
-6.8064848340919895,5.823896690954644e-26,0.0
-6.79561480979486,2.8576971277166592e-25,0.0
-6.78474478549773,1.3705470456415526e-24,0.0
-6.7738747612006,6.424612098418188e-24,0.0
-6.76300473690347,2.9435748850542254e-23,0.0
-6.75213471260634,1.3181914213762163e-22,0.0
-6.74126468830921,5.7697512266051925e-22,0.0
-6.73039466401208,2.4683737026971605e-21,0.0
-6.719524639714949,1.0321431865450065e-20,0.0
-6.708654615417819,4.218365499096582e-20,0.0
-6.697784591120689,1.6850922496498892e-19,0.0
-6.686914566823559,6.57928009653765e-19,0.0
-6.676044542526429,2.5107778709162527e-18,0.0
-6.665174518229299,9.365121862604952e-18,0.0
-6.654304493932169,3.4142380722365436e-17,0.0
-6.643434469635039,1.2166044477077177e-16,0.0
-6.632564445337909,4.2372124021485675e-16,0.0
-6.621694421040779,1.4424019865728076e-15,0.0
-6.610824396743649,4.799186628819436e-15,0.0
-6.599954372446518,1.560717233710177e-14,0.0
-6.589084348149388,4.9608498857120334e-14,0.0
-6.578214323852258,1.5412150236019202e-13,0.0
-6.5673442995551286,4.679998253912568e-13,0.0
-6.556474275257998,1.3890039573660846e-12,0.0
-6.545604250960868,4.0293653059791764e-12,0.0
-6.534734226663738,1.1424710701318952e-11,0.0
-6.523864202366608,3.166133643315304e-11,0.0
-6.512994178069478,8.576079590886069e-11,0.0
-6.502124153772348,2.2705129209324076e-10,0.0
-6.491254129475218,5.875365320283827e-10,0.0
-6.480384105178088,1.4860096642682001e-09,0.0
-6.469514080880957,3.6735370795882174e-09,0.0
-6.458644056583827,8.876126433178524e-09,0.0
-6.447774032286698,2.0962306771374665e-08,0.0
-6.436904007989567,4.8387319573998065e-08,0.0
-6.426033983692437,1.0916952345227361e-07,0.0
-6.415163959395307,2.4074052442340786e-07,0.0
-6.404293935098177,5.188904375218157e-07,0.0
-6.393423910801047,1.0931550110366813e-06,0.0
-6.382553886503917,2.2509645037677763e-06,0.0
-6.371683862206787,4.530413881085505e-06,0.0
-6.360813837909657,8.912332597212396e-06,0.0
-6.349943813612526,1.7136875066503355e-05,0.0
-6.339073789315396,3.220785133497542e-05,0.0
-6.328203765018267,5.91678443859175e-05,0.0
-6.3173337407211365,0.00010624504843542868,0.0
-6.306463716424006,0.00018648206987093897,0.0
-6.295593692126876,0.00031994780405360083,0.0
-6.284723667829746,0.0005365934220247132,0.0
-6.273853643532616,0.0008797293032512741,0.0
-6.262983619235486,0.001409961492549242,0.0
-6.252113594938356,0.0022092329470810757,0.0
-6.241243570641226,0.003384381156865103,0.0
-6.230373546344096,0.005069385900172155,0.0
-6.219503522046965,0.007425298865103929,0.0
-6.208633497749836,0.010636799436692495,0.0
-6.197763473452706,0.014904491443712897,0.0
-6.186893449155575,0.020432507775231604,0.0
-6.176023424858445,0.027411737071673242,0.0
-6.165153400561315,0.03599996361171981,0.0
-6.1542833762641855,0.04630125730387379,0.0
-6.143413351967055,0.058347818217689904,0.0
-6.132543327669925,0.07208787756681544,0.0
-6.121673303372795,0.08738292171209361,0.0
-6.110803279075665,0.1040162960474089,0.0
-6.099933254778534,0.1217132264989772,0.0
-6.089063230481405,0.14016978527524918,0.0
-6.078193206184275,0.15908587247763445,0.0
-6.0673231818871445,0.1781955615155425,0.0
-6.056453157590014,0.1972877938858155,0.0
-6.045583133292884,0.21621179035580632,0.0
-6.034713108995755,0.23486463544057706,0.0
-6.023843084698624,0.2531627612030313,0.0
-6.012973060401494,0.2710035466866166,0.0
-6.002103036104364,0.28822678375618355,0.0
-5.991233011807234,0.30458725596685043,0.0
-5.980362987510103,0.3197484764610894,0.0
-5.969492963212974,0.3333037460175496,0.0
-5.958622938915844,0.34482487589599614,0.0
-5.947752914618714,0.35393251900613415,0.0
-5.936882890321583,0.3603766705994103,0.0
-5.926012866024453,0.36411295602607935,0.0
-5.915142841727324,0.36536064183384626,0.0
-5.9042728174301935,0.36463185886457794,0.0
-5.893402793133063,0.36272741633355343,0.0
-5.882532768835933,0.3607012907503629,0.0
-5.871662744538803,0.35980166715252465,0.0
-5.8607927202416725,0.36139984900880545,0.0
-5.849922695944543,0.36691867564137304,0.0
-5.839052671647413,0.37776940990831126,0.0
-5.828182647350283,0.3953013251325846,0.0
-5.817312623053152,0.4207629082478372,0.0
-5.806442598756022,0.45526930123826254,0.0
-5.795572574458893,0.4997685998066694,0.0
-5.784702550161763,0.5550005363958426,0.0
-5.773832525864632,0.6214447050078752,0.0
-5.762962501567502,0.6992608907807442,0.0
-5.752092477270372,0.7882297731523698,0.0
-5.741222452973242,0.8877066233901304,0.0
-5.730352428676112,0.9966021737781229,0.0
-5.719482404378982,1.1134027287926118,0.0
-5.708612380081852,1.2362357841629208,0.0
-5.6977423557847215,1.3629788197688992,0.0
-5.686872331487591,1.4913992756405157,0.0
-5.676002307190462,1.6193052690369114,0.0
-5.665132282893332,1.7446816551142883,0.0
-5.6542622585962015,1.8657863061491247,0.0
-5.643392234299071,1.9811876218494702,0.0
-5.632522210001941,2.0897355044341928,0.0
-5.621652185704811,2.190472159410635,0.0
-5.610782161407681,2.282502962454261,0.0
-5.599912137110551,2.3648578817013655,0.0
-5.589042112813421,2.4363778415955477,0.0
-5.578172088516291,2.4956566773455715,0.0
-5.56730206421916,2.541058538290608,0.0
-5.556432039922031,2.5708151132152306,0.0
-5.545562015624901,2.5831904229464038,0.0
-5.534691991327771,2.5766869724217436,0.0
-5.52382196703064,2.5502588593008717,0.0
-5.51295194273351,2.5034965729116196,0.0
-5.50208191843638,2.4367544163934847,0.0
-5.4912118941392505,2.351202820216914,0.0
-5.48034186984212,2.248801327859978,0.0
-5.46947184554499,2.1322005839725295,0.0
-5.45860182124786,2.004590737776614,0.0
-5.4477317969507295,1.8695179773074202,0.0
-5.4368617726536,1.7306904774875937,0.0
-5.42599174835647,1.5917910528113484,0.0
-5.41512172405934,1.456308061778148,0.0
-5.404251699762209,1.3273904619164327,0.0
-5.393381675465079,1.2077287413778373,0.0
-5.382511651167949,1.099461382287506,0.0
-5.37164162687082,1.0041063926963465,0.0
-5.360771602573689,0.9225185540508297,0.0
-5.349901578276559,0.8548743984992732,0.0
-5.339031553979429,0.8006876716043543,0.0
-5.328161529682299,0.7588575989422058,0.0
-5.317291505385169,0.7277505401449512,0.0
-5.306421481088039,0.7053128556150279,0.0
-5.295551456790909,0.6892095625189859,0.0
-5.2846814324937785,0.6769802397552508,0.0
-5.273811408196648,0.6662012184160795,0.0
-5.262941383899518,0.6546417713367934,0.0
-5.252071359602389,0.6404020063109811,0.0
-5.241201335305258,0.6220214988465705,0.0
-5.230331311008128,0.5985502371446674,0.0
-5.219461286710998,0.5695769277442027,0.0
-5.208591262413868,0.5352137539356954,0.0
-5.197721238116738,0.49604084484322825,0.0
-5.186851213819608,0.4530175211856111,0.0
-5.175981189522478,0.40737037601816994,0.0
-5.165111165225348,0.3604700550369661,0.0
-5.154241140928217,0.3137090028133018,0.0
-5.143371116631087,0.26839141625005464,0.0
-5.132501092333958,0.22564437932849338,0.0
-5.121631068036828,0.18635600721109283,0.0
-5.110761043739697,0.15114288165302883,0.0
-5.099891019442567,0.12034562273782852,0.0
-5.089020995145437,0.09404856665517024,0.0
-5.078150970848308,0.07211752950293561,0.0
-5.067280946551177,0.05424868603863101,0.0
-5.056410922254047,0.040021655577783845,0.0
-5.045540897956917,0.028950789783035124,0.0
-5.0346708736597865,0.020530124202328037,0.0
-5.023800849362656,0.01426917481344011,0.0
-5.012930825065527,0.009718441812422492,0.0
-5.002060800768397,0.006484901218887119,0.0
-4.991190776471266,0.004238786921575634,0.0
-4.980320752174136,0.002713550895005544,0.0
-4.969450727877006,0.0017010744482945804,0.0
-4.958580703579877,0.0010440770261585816,0.0
-4.947710679282746,0.0006273423280099191,0.0
-4.936840654985616,0.000368962665153282,0.0
-4.925970630688486,0.0002123796310707483,0.0
-4.915100606391356,0.00011963176042250653,0.0
-4.904230582094225,6.593826476447452e-05,0.0
-4.893360557797096,3.5558511551239886e-05,0.0
-4.882490533499966,1.875968772927872e-05,0.0
-4.871620509202836,9.681611386757198e-06,0.0
-4.860750484905705,4.887386209899818e-06,0.0
-4.849880460608575,2.4131390329982317e-06,0.0
-4.839010436311446,1.165297897015433e-06,0.0
-4.828140412014315,5.503198202964502e-07,0.0
-4.817270387717185,2.5415213921109195e-07,0.0
-4.806400363420055,1.1477616217889162e-07,0.0
-4.795530339122925,5.068386416713798e-08,0.0
-4.7846603148257945,2.188418294926622e-08,0.0
-4.773790290528665,9.238844455397632e-09,0.0
-4.762920266231535,3.813442783015847e-09,0.0
-4.752050241934405,1.5389197377432254e-09,0.0
-4.741180217637274,6.071583558465675e-10,0.0
-4.730310193340144,2.341879159643335e-10,0.0
-4.719440169043015,8.83067148033004e-11,0.0
-4.7085701447458845,3.25522401289252e-11,0.0
-4.697700120448754,1.1730538300804877e-11,0.0
-4.686830096151624,4.132355518844117e-12,0.0
-4.675960071854494,1.4230283321313564e-12,0.0
-4.665090047557364,4.790266033287266e-13,0.0
-4.654220023260234,1.576269930215044e-13,0.0
-4.643349998963104,5.070159114745819e-14,0.0
-4.632479974665974,1.594146620730223e-14,0.0
-4.621609950368844,4.8994425638919345e-15,0.0
-4.610739926071713,1.4718828750945768e-15,0.0
-4.599869901774584,4.3221993442779034e-16,0.0
-4.588999877477454,1.240618892531197e-16,0.0
-4.578129853180323,3.480738719591448e-17,0.0
-4.567259828883193,9.54556259267552e-18,0.0
-4.556389804586063,2.5587424373649947e-18,0.0
-4.545519780288933,6.704163924300958e-19,0.0
-4.534649755991803,1.7169353767290005e-19,0.0
-4.523779731694673,4.2978670455314146e-20,0.0
-4.512909707397543,1.0515750924787774e-20,0.0
-4.502039683100413,2.5148646425122184e-21,0.0
-4.491169658803282,5.878611990733492e-22,0.0
-4.480299634506153,1.3431353961013138e-22,0.0
-4.469429610209023,2.999498653231429e-23,0.0
-4.4585595859118925,6.547274964565788e-24,0.0
-4.447689561614762,1.3968660349647894e-24,0.0
-4.436819537317632,2.9129331226428304e-25,0.0
-4.425949513020502,5.937275856909202e-26,0.0
-4.415079488723372,1.1828354649670474e-26,0.0
-4.404209464426242,2.3032513674565523e-27,0.0
-4.393339440129112,4.383669173483076e-28,0.0
-4.382469415831982,8.154798355454127e-29,0.0
-4.371599391534851,1.482747948226393e-29,0.0
-4.360729367237722,2.635116080541074e-30,0.0
-4.349859342940592,4.5773084863518675e-31,0.0
-4.338989318643462,7.771383709682186e-32,0.0
-4.328119294346331,1.28962669732237e-32,0.0
-4.317249270049201,2.091736369993619e-33,0.0
-4.306379245752071,3.3160948939532317e-34,0.0
-4.2955092214549415,5.13835186453342e-35,0.0
-4.284639197157811,7.782111635822445e-36,0.0
-4.273769172860681,1.1519871914822728e-36,0.0
-4.262899148563551,1.666764680739094e-37,0.0
-4.2520291242664205,2.3570959009765163e-38,0.0
-4.241159099969291,3.2580401560575304e-39,0.0
-4.230289075672161,4.401611744021445e-40,0.0
-4.219419051375031,5.812233609757485e-41,0.0
-4.2085490270779005,7.50153849462983e-42,0.0
-4.19767900278077,9.46310158488755e-43,0.0
-4.18680897848364,1.1667894042269125e-43,0.0
-4.175938954186511,1.406135610278983e-44,0.0
-4.16506892988938,1.6562948069872168e-45,0.0
-4.15419890559225,1.9068816036733437e-46,0.0
-4.14332888129512,2.145781171335889e-47,0.0
-4.13245885699799,2.3600581560028615e-48,0.0
-4.12158883270086,2.537087923799211e-49,0.0
-4.11071880840373,2.665777132908245e-50,0.0
-4.0998487841066,2.7377112253302233e-51,0.0
-4.08897875980947,2.7480642836122493e-52,0.0
-4.078108735512339,2.6961345880350367e-53,0.0
-4.067238711215209,2.5854232881825738e-54,0.0
-4.05636868691808,2.423243933540793e-55,0.0
-4.0454986626209495,2.2199233747254883e-56,5e-324
-4.034628638323819,1.987715346593031e-57,1.596e-321
-4.023758614026689,1.739585344575485e-58,5.1968e-319
-4.012888589729559,1.4880331958967079e-59,1.65207316e-316
-4.002018565432429,1.2440986481594733e-60,5.133325953e-314
-3.991148541135299,1.0166520133780358e-61,1.5589914162146e-311
-3.980278516838169,8.120170180928686e-63,4.627686404918965e-309
-3.969408492541039,6.339182109590345e-64,1.3426395538664243e-306
-3.958538468243909,4.83700580404967e-65,3.807415516243078e-304
-3.947668443946778,3.6074080103718343e-66,1.055301218605074e-301
-3.936798419649649,2.6295969807998606e-67,2.8588932137713475e-299
-3.925928395352519,1.873520218833274e-68,7.569980518816259e-297
-3.915058371055388,1.3046764881086049e-69,1.9591465696533426e-294
-3.904188346758258,8.88019582181412e-71,4.955807593529734e-292
-3.893318322461128,5.907687314280501e-72,1.2252854952661161e-289
-3.8824482981639994,3.8413838479114976e-73,2.9609801752001074e-287
